STUDY_ID,SAMPLE_ID,SGK1,SH2B3,SH2D1A,SH3GL1,SHOC2,SHQ1,SIX1,SLC1A2,SLC34A2,SLC45A3,SLFN11,SLX4,SMAD2,SMAD3,SMAD4,SMARCA1,SMARCA2,SMARCA4,SMARCB1,SMARCD1,SMARCE1,SMC1A,SMC3,SMG1,SMO,SMYD3,SNCAIP,SND1,SNX29,SOCS1,SOCS2,SOCS3,SOS1,SOX10,SOX17,SOX2,SOX9,SP140,SPEN,SPOP,SPRED1,SPRTN,SQSTM1,SRC,SRSF2,SRSF3,SS18,SS18L1,SSX1,SSX2,SSX4,STAG1,STAG2,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,STIL,STK11,STK19,STK40,STRN,SUFU,SUZ12,SYK,TAF1,TAF15,TAL1,TAL2,TAP1,TAP2,TBL1XR1,TBX3,TCEA1,TCF12,TCF3,TCF7L2,TCL1A,TCL1B,TEC,TEK,TENT5C,TERC,TERT,TET1,TET2,TET3,TFE3,TFEB,TFG,TFPT,TFRC,TGFBR1,TGFBR2,TIPARP,TLE1,TLE2,TLE3,TLE4,TLL2,TLX1,TLX3,TMEM127,TMEM30A,TMPRSS2,TMSB4XP8,TNFAIP3,TNFRSF11A,TNFRSF14,TNFRSF17,TOP1,TP53,TP53BP1,TP63,TPM3,TPM4,TPR,TRA,TRAF2,TRAF3,TRAF5,TRAF7,TRB,TRD,TRG,TRIM24,TRIM27,TRIM33,TRIP11,TRIP13,TRRAP,TSC1,TSC2,TSHR,TTL,TUSC3,TYK2,TYRO3,U2AF1,U2AF2,UBR5,UPF1,USP6,USP8,VAV1,VAV2,VEGFA,VHL,VTCN1,WAS,WDCP,WDR90,WIF1,WRN,WT1,WWP1,WWTR1,XBP1,XIAP,XPA,XPC,XPO1,XRCC2,YAP1,YES1,YPEL5,YWHAE,YY1,YY1AP1,ZBTB16,ZBTB20,ZBTB7A,ZFHX3,ZFP36L1,ZFP36L2,ZMYM2,ZMYM3,ZNF217,ZNF24,ZNF331,ZNF384,ZNF521,ZNF703,ZNF750,ZNRF3,ZRSR2
brca_metabric,MB-0039,-2.2692,-1.7156,-0.4962,-1.3599,3.025,1.209,0.7449,1.6039,-0.4104,-3.2355,-1.8211,-2.9304,2.1859,-0.304,1.2304,2.5245,0.9052,-3.3914,-1.8317,-7.2186,0.2608,-0.7615,1.0796,0.1932,0.8924,0.7355,-1.7422,-1.9874,-0.9933,-1.6184,1.0787,-1.5227,-1.8285,-0.5133,-1.0842,-0.6037,-0.8451,-1.2288,-3.3481,1.0007,-1.1861,0.042,-2.1127,-0.7509,-2.5052,5.0238,1.9154,0.1934,0.9911,-0.7312,0.2711,2.1534,2.7526,0.7992,-2.2649,-3.4814,-1.5843,-0.9619,0.5044,-0.9083,-0.0517,-1.1745,-0.9178,-2.7139,-1.5889,1.059,1.0571,-1.2254,-0.3385,-2.9319,-0.7013,0.8258,-0.6287,0.8159,-0.0708,0.9465,1.095,-0.4623,-3.1717,-2.4773,-0.1831,-0.4689,-0.1263,-1.5799,-0.2906,6.723,0.9545,-0.3662,0.2406,0.3343,0.2901,-0.6266,0.1563,2.3924,-2.3226,0.2595,-1.2159,0.1246,-1.6914,-1.6462,-0.5866,-2.0108,3.2953,0.2929,0.0215,-1.2916,3.7315,-0.1896,NA,-2.0232,-1.9963,-1.8505,-0.9829,0.7217,-1.9862,0.0535,-0.7545,-1.8353,-2.0675,-2.1816,NA,-0.4534,-0.2731,-1.7481,-3.0782,NA,NA,NA,-0.0055,-0.2486,0.4301,0.3555,-0.7526,-4.349,0.3935,-3.9816,-0.101,-1.3253,2.6115,-3.5091,2.0516,-0.4816,-0.7915,0.282,-4.3099,4.9343,4.9718,-0.5009,-0.0183,-0.9515,1.2829,-1.8538,-3.6299,-0.8764,-2.1049,0.1778,1.0457,-0.6242,1.3355,-1.8017,1.2292,1.4483,7.0689,-1.8406,0.9269,1.3123,-0.6346,2.1027,2.4168,4.0042,3.7487,-1.562,0.7037,-0.8885,-0.92,-2.5922,-0.3406,-3.1509,3.3208,-0.5759,-0.3008,4.3044,3.3073,0.7818,-1.2894,-1.1612,-1.5238,-0.9405,-1.2742
brca_metabric,MB-0045,1.2835,2.0627,2.189,-1.0401,0.0705,0.2406,-0.9359,-0.4466,1.0767,-0.1994,1.7582,-1.2452,-0.4224,1.5557,-0.14,-0.4813,0.0294,-1.0428,0.8563,-0.3118,-0.1659,-0.1917,0.7816,-2.2288,-0.3369,-1.2315,1.4002,0.1348,0.5353,0.253,0.6018,3.4663,0.2877,1.7348,1.8239,-0.3502,0.4898,2.6829,-0.6878,-0.2938,-0.0005,-0.7883,-0.3101,-0.2743,1.0228,-0.0654,-0.7589,-1.6716,-0.0609,-0.2809,0.5493,0.6219,1.3855,0.8037,0.1286,0.5034,2.6113,1.3098,1.3494,0.8524,-0.359,-0.2775,-1.0791,1.3331,-0.6168,0.9773,-0.5729,2.1953,0.7766,1.4408,0.1418,-0.0306,0.9358,2.1126,-0.0057,-0.8114,-0.3186,0.9253,0.3999,0.8515,3.3819,-0.4335,1.3965,0.5146,0.0188,1.6302,-0.3697,0.0072,1.5916,0.724,-0.7204,-0.1232,-2.2372,0.4599,-0.071,0.4273,1.7625,0.6608,0.0366,-1.3023,-1.1377,1.93,-0.3905,0.2603,1.0041,-0.2918,-0.2011,0.1065,NA,1.9056,1.3217,0.9111,1.8508,-0.3916,0.3215,-1.0648,1.8844,1.1485,1.0421,-0.4873,NA,-0.0869,0.0605,-0.3063,-0.0537,NA,NA,NA,-1.179,-0.0494,0.2138,-0.1629,-0.1616,0.1313,-0.793,-1.6842,0.1701,-0.7745,1.3712,0.0394,-0.0174,0.1454,-0.5413,-1.2461,-0.8239,0.0231,-0.327,1.9802,-0.3952,-1.666,0.789,0.3944,2.47,0.9172,-1.7388,0.1897,-0.2109,-0.7377,-0.8927,1.9735,-0.999,1.0286,0.4086,0.6078,-0.5554,-0.3634,0.4238,-1.1247,1.2719,-0.9129,-0.3923,0.2919,0.1544,0.6799,1.2345,-1.3054,0.3263,1.5496,-0.8233,-1.0832,0.2146,-0.1217,-0.6993,-0.022,-0.2842,-0.9165,2.1847,-0.9738,-0.0247
brca_metabric,MB-0046,-0.0582,-1.0973,-0.7312,-0.3847,1.5448,0.8658,0.0087,0.7611,-0.6743,-1.0317,-1.1541,0.6809,-1.2003,-0.7127,-0.514,-0.9974,-0.5608,0.3878,-0.5431,0.2702,-0.6726,-0.0094,0.3665,0.6831,-1.0636,0.6203,0.52,-0.4792,-0.732,-1.2174,0.453,-0.8196,0.1284,0.7139,-0.7742,-0.1969,-0.8335,-1.041,0.0662,-0.3551,-1.8843,1.2702,0.9375,-0.4798,0.3196,0.6087,-0.1054,0.0473,0.425,-0.6649,1.1221,0.0007,-0.3067,-0.8786,-1.0919,-0.0414,-1.017,-0.4117,-1.6619,0.856,0.9012,1.9797,1.1745,0.9602,-1.6875,-0.8019,0.6525,-1.0866,0.3455,0.2999,2.0413,-0.3486,-0.1706,-1.0618,3.0826,-0.6787,0.6932,-0.8269,-1.1619,-0.7799,-0.3711,0.4617,1.7267,-1.2134,-0.6054,0.3282,0.7493,-0.5297,0.4319,-1.0756,-0.2495,0.1385,0.811,-0.5046,0.852,-0.2166,-0.8222,-0.141,-0.5912,-0.4011,1.0776,-0.8721,-0.3512,0.1599,-0.6253,-0.2603,-0.967,0.2319,NA,-0.9145,0.7752,-0.544,-0.3034,0.7771,-0.029,1.3497,0.1928,2.0203,-1.3134,-0.819,NA,-0.3456,-0.4775,0.524,0.7388,NA,NA,NA,1.7767,-0.2395,0.194,0.3019,0.1499,-0.1011,-1.7991,0.0703,0.622,0.6913,-0.3642,-1.2449,-0.2403,0.5451,0.9708,-0.0523,-0.6873,-0.4335,-0.0156,-0.3885,-0.5889,0.4101,-0.3621,0.4313,-1.0282,1.2844,0.6266,1.174,-0.9289,1.1759,0.496,0.0961,0.9695,1.2449,0.6669,0.4278,0.8358,-0.6752,0.8907,-0.1048,0.47,-0.2793,0.3119,-0.4615,-0.465,-0.5365,2.3875,-0.0048,0.6744,0.4316,0.1113,-0.4187,1.3336,1.0699,-0.0496,-2.2603,-0.7873,0.1392,0.2268,-0.342,0.1737
brca_metabric,MB-0048,0.1805,1.0596,3.6573,-1.6279,2.6242,0.6759,0.0856,-0.3289,-0.0506,-1.3069,1.5182,-2.354,1.7842,0.066,1.9322,0.9328,1.6731,-2.7566,-1.0505,-3.9915,0.1694,-1.1819,1.7826,-1.2931,-0.3369,0.9428,1.6134,-1.7111,0.0215,0.0216,1.107,-1.0013,-1.301,-0.0401,-0.2615,2.6063,-0.4876,0.1175,-2.3436,-0.1554,2.8946,1.3124,-1.7331,-1.0957,0.4744,4.5825,1.8637,-0.2459,1.0476,0.3933,0.9421,3.9847,2.6351,1.3053,0.3203,-2.8002,2.1568,-0.3119,-0.8738,-0.1283,0.0362,-0.6556,-1.2533,-2.0934,-1.2994,2.2136,1.0669,-0.7029,-1.1354,-1.957,0.7504,1.2041,0.5965,0.199,1.9818,0.4021,0.9671,1.7374,-0.8952,-0.2654,-0.0028,-0.1013,0.7391,0.5373,-0.0008,0.5835,1.5336,-0.4471,2.5998,-1.7498,0.2118,-0.2434,0.7328,0.2281,0.1525,1.3939,1.6001,1.6015,-0.6797,-1.2644,-1.9801,2.8129,0.3104,0.649,-0.6298,-2.7339,1.4958,-0.3452,NA,0.7233,0.9176,-0.483,1.815,0.7538,0.4963,-1.0774,1.411,-1.6047,0.2496,-1.1565,NA,-1.2879,-1.0298,-1.0977,-1.6585,NA,NA,NA,1.3663,-0.1761,0.188,-0.2205,-0.4913,-2.2133,0.935,-2.5944,1.2252,-1.0571,0.1434,-2.3989,-0.8412,-0.038,-1.1079,1.3121,-0.6302,4.1194,4.6766,-0.0367,-0.2955,-1.6824,1.8964,0.29,-0.765,-0.2035,-1.7465,0.4792,1.2206,-0.326,0.8436,0.0116,0.292,0.1665,2.8428,-1.7805,2.909,0.8573,2.7012,2.3048,2.6537,2.4246,3.7325,-1.5522,0.2318,-0.4508,0.0458,-2.8427,2.3796,-1.0407,2.4858,-1.0767,0.6051,1.8812,1.3885,-1.1251,4.4499,0.0222,-0.2333,-1.5374,-1.6619
brca_metabric,MB-0050,-0.091,0.4074,-0.1111,-2.3915,0.6375,-0.0051,-1.0408,0.1313,-0.3256,-0.6499,0.2164,-0.8929,-0.4736,0.0031,0.956,0.2481,-0.0227,-0.522,-0.1847,-0.638,1.4037,0.6404,0.7957,-0.128,0.1521,-0.7148,1.4798,-0.6248,-0.2992,-0.9019,0.6691,0.1566,0.0486,2.0206,1.5297,-0.0538,0.1808,-0.4025,0.4931,0.3201,0.3632,1.3078,-1.1159,-1.0235,0.9397,1.887,-1.2301,-0.2963,-0.9313,-1.4301,0.338,-0.1458,1.3693,-1.4023,-0.5781,0.7253,0.4794,1.6138,1.2475,0.1327,-1.6237,0.5757,0.3716,-0.3464,0.3825,-0.8387,-0.0014,-0.6657,0.1564,0.3227,-0.8607,-0.6121,-1.2489,-0.3682,-0.0419,1.1816,0.4909,0.3335,0.3288,0.8566,-0.4059,-0.227,0.2657,0.7386,0.1547,0.1128,-1.0471,0.3506,-0.39,1.0362,-1.6054,-0.3509,-0.4408,-1.0037,0.2619,0.5043,1.0319,1.6857,-0.0916,0.5348,-0.7452,1.4623,-1.2267,0.275,0.3669,-1.2544,-0.2258,1.2704,NA,-0.3413,0.3163,0.0253,1.5377,0.6347,1.6109,0.111,3.3468,1.3284,-0.2421,0.8819,NA,-1.0248,-0.6633,-0.745,-0.9881,NA,NA,NA,-0.793,-0.4953,1.3514,-0.6347,-0.8217,-0.2784,-0.2554,-1.2132,1.0577,-1.0041,0.6693,-0.7389,0.2651,0.0457,-0.9681,-0.5786,-0.2019,0.5263,-1.2571,-0.4253,0.1664,-0.9871,-1.971,1.4271,-0.4637,1.0486,-0.5488,1.5168,0.0802,-0.5955,-0.622,0.2659,1.1935,-0.0113,0.2947,1.3381,-0.5003,0.3496,1.0791,-1.347,1.4148,-0.6505,-1.7785,1.2711,2.189,1.0046,0.6362,-0.7599,-0.3852,1.2966,0.4991,-1.2191,0.3619,1.2115,-0.8595,-0.2561,-0.5961,-0.815,0.062,0.1882,0.2602
brca_metabric,MB-0053,-0.3397,0.3117,1.235,-2.5359,3.9204,2.0363,-0.9263,3.3152,-0.3266,-0.1778,-0.1446,-2.4607,2.1523,-0.1588,1.6739,1.8632,1.1414,-3.5255,-1.0996,-5.1557,0.137,-2.012,1.7513,0.0584,0.617,0.7894,-0.4051,-2.889,-1.6205,0.4728,-0.0368,-0.3373,-1.4261,-0.4898,-0.8595,-0.6743,0.4739,-0.7471,-5.1914,-0.201,0.9315,0.9811,0.1744,-1.8903,-0.6937,5.3617,2.3525,0.1682,0.1728,1.0751,-0.2048,4.1477,2.6761,-0.0021,-2.1658,-2.9172,0.375,-0.4194,-0.6148,-1.4467,0.4153,0.0278,-1.3477,-1.8876,-1.2665,1.5672,1.2468,-0.9301,-1.4056,-3.1368,1.4434,1.8595,-0.4961,-0.0717,1.0617,0.6883,1.4788,0.3123,-2.553,-0.0478,0.3815,-0.0471,0.3697,0.7741,-1.3661,1.058,1.5558,-1.1616,1.4496,0.0486,-0.1378,-0.2844,1.0137,0.2668,-0.7258,0.1551,0.4216,2.2304,-1.6601,-0.7003,-2.503,-0.0169,0.7986,-0.0143,0.469,-2.0385,3.0829,-1.1646,NA,-0.1142,0.3745,-2.4239,0.2257,1.2486,-0.726,-0.5417,-0.8633,-0.4378,0.1208,-1.8611,NA,-1.4441,0.1575,-0.3566,-0.3289,NA,NA,NA,1.0755,-1.9073,0.0242,-0.4821,-0.2965,-3.1791,0.2338,-2.5374,-0.3559,-1.713,0.7387,-3.7652,-0.5333,-0.6176,-1.2968,1.7351,-3.4953,9.6372,4.3191,-0.3193,-0.5384,-1.0485,-0.4522,-0.2002,-1.3075,-1.1736,-1.7397,0.453,0.5159,-0.1963,1.3521,0.1577,1.6214,0.9235,3.1098,-3.08,1.5259,0.126,2.0516,1.7828,2.3914,2.5353,3.6409,-2.8262,-0.9504,-1.4222,0.0071,-2.423,1.0306,-1.7995,0.6098,-2.0137,1.1845,3.9544,2.1627,-1.2859,1.4795,2.1914,-0.3899,-0.5668,-2.534
brca_metabric,MB-0054,0.6325,0.916,2.6674,-0.5126,2.4111,1.8011,-0.2705,-1.2736,-0.5947,-1.0603,1.2358,-2.9135,1.4843,-0.7309,1.2956,1.7559,0.7742,-2.4219,-0.3108,-5.7966,0.9914,-1.5459,0.4884,2.4649,0.4566,0.8577,-0.9173,-0.9732,-0.6112,0.0858,1.0525,-1.5395,-1.817,-0.6241,-1.2187,1.8351,-0.7521,-0.8333,-4.6245,-0.1107,2.26,1.7626,-3.2109,-1.1059,-0.1448,4.6532,2.249,-0.4512,0.4741,-0.1579,0.4539,2.5274,1.7878,1.0363,-0.9984,-2.4171,1.4841,0.144,-0.1725,-2.4271,1.5191,-1.279,-1.4019,-2.9532,-2.1003,-1.6974,2.7972,-0.5511,-2.6399,-1.4918,0.7495,-0.4237,0.8109,0.646,0.4261,-1.0592,0.4696,1.0007,-1.5295,-1.8406,0.3783,0.2061,-0.8711,-0.9768,-0.3499,1.1912,1.0456,-0.6656,0.3025,-0.4827,-1.1999,0.8215,0.3454,0.596,0.9876,0.0894,0.7205,0.8541,-0.7007,-1.563,-2.5795,0.8912,1.4693,0.9526,1.1194,-1.2225,3.1678,-1.269,NA,0.3254,-0.3235,-1.4876,0.0662,0.7949,-2.1223,-1.2488,-0.3536,-1.3286,0.0375,-0.8361,NA,-2.1927,-1.5415,-0.9321,-0.9192,NA,NA,NA,-0.0525,-1.3184,-0.4473,-1.2119,0.3733,-2.4708,-1.2987,-4.1293,-0.4304,-0.8916,0.7553,-3.0308,-0.4695,-0.7979,0.0289,1.0306,-4.413,7.7066,3.8982,0.5105,0.0091,-1.4261,0.7938,-0.1004,-1.2264,0.2736,-2.4483,0.1577,0.1101,0.734,0.9839,-1.0763,0.6684,-0.9979,1.3968,-1.899,1.8173,2.7145,1.1314,2.5536,1.9891,1.8393,4.091,-2.8263,-1.111,-1.0503,0.9972,-3.2788,2.4009,-1.7122,2.5238,-3.651,0.6505,1.9078,1.6363,-2.8472,3.2176,0.9267,-0.2081,-1.0194,-1.5824
brca_metabric,MB-0056,-0.0895,0.1139,0.511,-0.841,2.5218,2.6707,-0.2108,2.1688,-0.4378,-1.1058,-0.6088,-2.6941,0.6289,0.0642,1.617,2.54,0.7712,-3.2826,-1.4138,-4.8323,0.7044,-1.3088,2.5354,-0.1124,-0.9394,0.4464,-1.2745,-1.528,-1.9555,-1.5945,2.2613,-1.2767,-2.1542,-0.6378,-1.5711,-0.8428,-1.0366,-1.1008,-4.8362,-0.5613,1.1819,2.2301,-0.4961,-0.9672,-0.0279,4.6403,2.0238,-0.8842,0.6263,0.8017,1.002,1.6,4.0456,-1.568,-3.437,-1.9859,-1.047,-0.4931,0.0764,-0.1166,-0.1014,-0.3079,-1.4116,-3.018,-0.4745,1.4587,1.007,-0.9328,-2.0774,-1.6701,-0.257,0.5335,-2.1016,-1.4077,0.9572,0.4496,1.6431,-0.1307,-2.3946,-1.9509,-0.5598,-0.5245,2.3661,-1.0046,0.6273,6.5308,1.7976,-0.217,1.461,-1.6735,-1.7633,-1.1548,-0.4428,-0.2099,-0.1043,1.0323,-0.3453,-0.8091,-1.611,-1.9272,-0.9374,-1.0101,0.3072,-0.1895,-1.0516,-3.6015,0.6973,-1.4287,NA,-1.2144,-0.1823,-2.3766,-0.7442,1.2123,-0.8857,0.3019,-0.6963,-0.4684,0.3059,-3.1447,NA,-1.3061,-1.6484,-2.0613,-1.8218,NA,NA,NA,1.6667,-1.4958,0.27,-0.9057,0.75,-2.5126,-2.1025,-3.496,-0.8331,-1.3062,1.9628,-3.5319,-0.9241,-0.5465,-0.7855,0.9117,-4.1394,5.4432,4.5791,-1.0298,0.143,-1.2597,0.6028,-1.5742,-2.6078,0.8404,-1.8883,0.4893,1.0071,-0.4157,1.4495,-0.3263,1.3357,1.6668,3.4866,-2.393,1.0158,0.3303,0.5961,1.5755,2.2821,2.6754,3.2072,-3.296,-1.3233,-2.1343,-0.9777,-4.3622,0.9843,-2.1575,2.5176,-1.8694,0.3001,3.8522,1.3981,-2.5193,1.4293,0.0569,-1.2118,-1.6992,-1.3211
brca_metabric,MB-0059,-0.5943,-0.3717,-0.966,-0.9689,2.2196,1.502,-0.5217,1.7559,-0.7335,-1.1972,-0.4258,-0.3047,-0.0372,-1.3311,0.0236,1.1464,-0.6379,-0.4663,0.1809,-0.3052,0.6181,-0.1183,1.0029,-0.839,1.4654,0.3683,-0.388,-0.6025,-0.7763,0.1844,-0.3149,0.0492,0.1771,-0.7915,-0.2844,-0.7924,0.9785,-1.1406,-2.6988,0.0567,-1.0606,1.2349,-1.5566,-0.1254,0.3045,0.043,-0.135,-0.2973,0.8494,0.6781,-0.3403,-1.2809,1.9499,-1.0303,-1.1597,0.9934,-1.2794,1.2533,0.6189,-0.3453,-0.4238,1.5458,-0.286,-1.9181,-0.5041,1.061,-0.3419,-1.4043,0.5925,0.2747,1.7987,-0.2817,-1.3074,-1.0372,0.5632,0.94,1.5403,1.2558,1.0894,0.9688,-0.2707,-0.3822,0.5373,-0.8875,-1.9296,-0.1972,0.7196,-0.1215,-0.3628,0.0273,-1.0134,-0.0864,0.926,0.0074,-0.2399,-0.3537,-0.2568,-0.5562,-0.0761,-0.3712,-0.245,-0.9901,-1.0879,-0.1967,2.2887,-0.022,-0.2055,-1.0778,NA,-0.9613,1.1496,-1.1836,-0.8752,0.5145,-0.3012,0.1733,-1.0201,0.5681,-0.3203,0.264,NA,-0.5269,-0.7024,-0.8566,1.4456,NA,NA,NA,1.248,-1.3245,-0.6582,-0.328,0.6887,0.8168,-1.7171,0.0184,0.9711,-0.4809,0.939,-1.7179,0.5023,-0.1902,-0.4234,0.2189,-1.1783,-0.2247,-0.103,-0.5208,-0.0193,-1.4868,-0.0409,0.5114,-1.1177,-0.2503,-0.1261,0.1744,1.5826,0.0395,1.2528,0.2743,0.612,1.2701,0.8974,0.8311,-0.444,-0.0855,0.2389,-0.0047,1.5091,0.0322,0.2702,-0.3961,-0.9062,-1.2666,1.8169,0.1385,0.1909,0.7099,-0.3184,0.6859,2.0945,0.2589,-0.0321,0.0251,-0.1164,0.3412,-0.1302,-0.8938,-1.8644
brca_metabric,MB-0060,0.224,-0.5215,0.703,0.8161,-0.6376,-0.3355,0.3897,0.9286,-0.7821,-1.2279,-0.2969,1.4109,0.0097,-1.4756,1.6538,1.5437,-0.0614,1.4366,-0.5956,0.932,-1.124,0.379,-0.3123,-1.0608,-1.6381,0.3405,1.9107,1.0855,-0.9685,1.1883,0.6701,0.9392,0.6492,-0.6897,-1.3618,3.3866,-0.4526,0.3833,-0.2879,-0.618,0.2851,1.1931,-1.927,0.6162,0.482,-0.8202,0.9386,1.0422,2.0388,3.0819,-0.3613,-0.3532,-0.7924,1.55,0.6467,1.608,-0.0611,2.058,-0.1177,-1.4509,1.3307,0.1915,1.7444,0.6777,0.9116,-0.2082,-1.1818,0.407,-0.0526,0.2283,0.0343,0.5639,2.9424,1.6349,-0.2931,-0.1576,0.1058,0.8119,1.5068,0.0537,-0.0476,-0.0927,0.7212,-2.1827,-0.6305,-0.3426,0.1596,-0.5049,0.0923,-0.3592,1.4669,0.1959,1.5204,-0.3255,2.1025,-0.8218,-1.2235,-1.4858,-1.2715,-0.0308,0.7733,-2.0788,0.3402,0.004,-0.2484,-0.9382,-2.1872,-0.0885,NA,0.1087,0.0142,-0.1439,-0.5115,1.3277,-2.34,0.3053,-0.8272,0.7184,-1.0918,-0.384,NA,-0.1805,2.0007,-0.1646,0.6332,NA,NA,NA,0.4912,1.5276,-1.6103,1.4782,2.4246,0.6681,-1.3614,-0.0358,0.4517,0.7986,0.2725,0.7766,-1.2074,0.9688,0.5813,-0.2235,-0.9456,-0.5024,1.3641,0.8579,-0.9352,2.3265,0.2279,0.2484,0.375,0.9664,0.6337,-0.9503,1.6731,2.4128,-1.7447,1.0342,0.4269,1.5614,0.6515,-2.5164,0.4356,1.2728,0.0982,1.8202,-3.1218,-0.5292,1.6977,-0.9916,-0.6851,-2.1136,-0.7812,-0.0809,0.7733,0.1792,0.8534,-0.817,-0.261,-0.3278,-0.6609,-0.683,-1.3819,0.6837,-1.4905,0.2678,-0.0311
brca_metabric,MB-0062,0.2371,-0.4793,-0.2183,-0.5169,1.3668,1.1536,-0.4627,-0.1272,0.4152,-1.4986,-0.0954,-3.0669,2.1177,-2.072,0.6129,0.4145,2.8322,-0.3855,2.1877,-4.2815,0.4444,-1.3764,1.1117,4.8714,2.4,-0.5928,0.1314,-1.5222,-1.9831,1.2323,0.0164,-0.3506,-2.0445,1.7338,-2.1188,1.1148,0.6132,-1.0215,-3.4234,-1.2893,0.3976,3.848,-0.4925,-0.3539,1.5201,5.1498,1.889,-0.5733,0.3526,0.3852,0.5491,0.6944,3.9604,-0.5029,-4.495,-1.9866,-0.3194,-0.6753,-1.8644,-0.6548,2.625,1.401,-1.0146,-2.314,1.2611,-0.4238,0.7058,-1.6686,-1.803,-4.1528,1.3256,-0.2846,0.355,0.5995,1.1828,-1.3334,1.878,-1.5826,-0.8793,-1.7738,0.1246,-1.0314,0.4859,-1.7853,-2.0424,0.2869,0.8222,-1.9477,0.1551,-0.5732,0.4798,3.6817,1.0392,-1.5535,1.9989,2.6902,-1.2616,-0.9865,-0.6091,-3.1659,-3.5302,2.4648,0.3215,0.2669,-0.2304,-3.0863,3.1119,0.7836,NA,1.4169,0.6688,-1.2681,2.37,0.547,-1.8874,-3.8685,-0.8154,0.0847,2.4749,0.1499,NA,-0.4234,-0.8687,-0.5721,1.1068,NA,NA,NA,1.3663,1.8713,-0.9449,-1.9244,1.4989,-1.3998,-2.0878,-2.1696,0.1569,-0.8879,1.6281,-2.6506,1.1024,0.3169,-0.0081,1.1285,-3.9845,5.0853,3.3211,-1.146,-0.8176,-0.8489,0.761,0.3298,-1.8004,0.2483,-1.5426,0.3811,1.1364,-0.2315,-0.2897,-0.2409,-1.2023,1.3234,0.2096,-4.3524,2.0054,-0.0461,1.5069,4.1199,0.6743,3.0008,3.7762,-3.9413,-1.3292,-0.9856,0.5446,-4.4477,1.1231,-0.6636,1.0988,0.4516,0.2998,1.909,-1.0227,1.923,4.8372,-0.8793,-1.1981,-1.596,-3.257
brca_metabric,MB-0064,-0.7882,-0.2508,-0.5057,-0.8808,1.8258,1.4901,-0.7308,2.6414,-0.7595,0.8373,-1.068,-2.3352,0.8439,0.8703,0.9387,-0.854,2.6869,-1.746,0.113,-2.3041,0.4039,0.8851,1.4051,1.8713,-1.5096,0.6758,-0.9803,-1.323,-1.2987,-0.8726,-1.1361,-1.0309,-1.7359,-0.596,-0.9857,-0.2252,-1.265,-1.2874,-2.0915,-0.1887,0.986,1.2272,-2.3618,-1.1638,-0.0209,3.2215,3.1662,-0.3894,0.1036,-0.3793,-2.6447,3.007,3.0367,-0.3697,-2.1883,-1.3771,-1.356,-1.092,-1.4416,-0.1454,0.7592,-0.6134,-1.3672,-1.5104,-1.8586,0.748,1.6082,-1.8776,-1.2661,-0.8686,-0.5233,-0.1125,-0.3761,0.4988,0.2084,-0.6454,0.2305,1.3003,-1.4107,-1.6174,-0.7915,-0.7575,0.525,-0.8419,1,1.808,0.0265,-1.3731,1.2533,-0.112,0.2068,0.809,0.6963,-1.1997,-0.4998,0.2006,-0.3229,-0.2552,-2.0615,-1.5856,-1.0952,-0.3475,0.3018,3.6344,0.4488,-2.9651,2.3844,-1.5606,NA,-1.8407,0.7251,-1.4517,-0.914,0.2018,0.5854,0.6158,-0.6907,-2.3136,0.0479,-0.9398,NA,-1.2725,-0.8955,1.0844,-0.5132,NA,NA,NA,-0.2796,0.4026,0.7581,-0.4153,-0.5811,-1.9842,0.9823,-2.1315,0.6286,0.6431,2.1406,-3.0154,-1.3682,0.0529,0.0176,0.6416,-2.4333,6.6668,4.7793,0.2488,-0.394,-1.5755,2.0391,-1.9437,-2.0377,-0.4069,-1.4474,-0.0342,-0.216,-0.0847,0.1474,-0.6884,1.6214,1.5757,4.2393,-0.9775,1.3537,1.5567,-0.6975,-0.5947,1.5393,4.5001,3.3582,-0.656,-1.0507,0.0711,0.3349,-3.0865,0.9132,-1.8715,2.4301,-1.0213,0.3987,1.8646,2.7586,-0.8937,1.3467,2.0794,-0.6764,-0.1619,-0.6846
